aprim1,aprim2,aprim3,aprim4,aprim5,aprim6,aprim7,aprim8,aprim9,aprim11,aprim12,aprim13,aprim14,aprim15,aprim16,aprim17,aprim18,aprim19,aprim20,aprim21,aprim22,aprim23,aprim24,aprim25,aprim26,aprim27,aprim28,aprim29,aprim30,aprim41,aprim42,aprim43,aprim44,aprim45,aprim51,aprim52,aprim53,aprim54,aprim55,aprim61,aprim62,aprim63,aprim64,aprim65,aprim71,aprim72,aprim73,aprim74,aprim75,aprim81,aprim82,aprim83,aprim84,aprim85,aprim91,aprim92,aprim93,aprim94,aprim95,aprim99
480,20,30,110,130,70,80,0,0,0,0,0,0,150,0,0,0,0,230,0,0,110,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,10,80,50,10,50,10,0,0,0,0,0,0,0,0,0,0,180,20,10,0,30,420,0,0,0,0,0,60,40,0,0,0,90,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,0,10,50,60,150,0,0,0,0,0,0,0,30,0,0,0,0,410,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,0,30,30,110,0,0,0,0,630,0,0,0,0,0,0,0,0,130,10,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,0,20,60,0,0,0,0,0,490,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,0,70,0,0,0,0,0,0,590,0,0,0,0,0,0,0,0,10,50,0,20,200,0,0,0,0,0,0,0,0,80,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,0,10,40,0,0,0,0,0,690,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0
540,10,50,60,30,0,0,160,0,0,0,0,0,0,0,0,0,0,250,90,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,140,20,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0
500,0,60,30,60,50,20,0,0,60,0,0,0,120,0,0,0,0,120,0,0,120,0,0,0,0,0,0,0,10,0,240,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,0,60,90,50,40,0,0,0,0,0,0,0,0,0,0,0,10,130,120,0,0,0,30,0,0,220,0,180,0,0,0,0,40,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,0,30,80,90,0,80,0,0,0,0,0,0,0,0,0,0,0,310,20,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,30,30,50,40,30,0,0,0,410,0,0,0,0,0,0,0,0,80,30,0,0,0,0,0,0,0,0,10,120,0,20,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,0,70,40,80,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,130,0,0,0,0,130,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,0,70,60,120,0,0,0,0,0,0,0,0,0,0,0,0,120,180,0,0,0,120,0,0,0,0,40,30,0,0,0,0,70,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,10,30,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,0,50,0,70,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,30,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,20,40,130,140,40,90,280,0,0,0,0,0,0,0,0,0,70,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,0,40,70,90,100,30,0,0,0,0,0,0,140,0,0,0,20,150,0,0,140,0,0,0,0,0,70,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,0,100,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,620,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,0,30,90,30,0,0,0,0,0,0,0,490,0,0,0,0,10,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,110,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,0,130,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,0,20,10,30,50,0,0,0,250,0,0,0,80,0,0,0,0,70,10,0,0,0,0,0,100,30,0,30,0,0,0,0,160,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,30,30,150,0,0,0,0,0,540,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,190,0,140,30,70,0,70,0,0,0,0,0,0,0,0,0,80,210,0,0,20,110,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
390,130,70,110,90,0,0,0,0,0,0,120,90,0,0,0,0,70,50,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
400,20,170,0,30,40,0,0,0,0,0,0,710,0,0,0,0,0,0,0,0,0,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
460,0,130,90,10,30,0,90,0,0,0,0,60,0,0,0,0,50,380,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
560,0,130,50,100,60,0,0,0,0,0,0,0,0,0,0,0,90,150,20,80,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
350,60,40,120,50,0,0,0,0,640,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
510,0,10,60,60,0,0,0,0,470,0,0,0,0,0,0,0,50,190,0,0,40,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
440,70,50,50,70,30,0,0,0,330,0,0,0,0,0,0,0,0,300,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
600,0,40,20,40,0,110,0,0,310,0,0,0,0,0,0,0,0,190,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,0,20,60,200,180,0,190,0,210,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,100,100,140,40,130,0,170,0,0,0,0,0,0,0,0,0,100,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
660,240,30,40,60,90,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,0,0,220,30,0,0,0,0,0,0,0,0,140,0,0,0,0,230,90,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,0,50,60,0,0,0,0,0,540,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120
270,0,170,310,60,0,0,0,0,0,0,0,0,0,0,0,50,0,190,40,120,130,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
530,10,0,100,120,0,0,0,0,340,0,0,0,0,0,0,0,0,150,100,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
570,190,50,70,90,0,0,40,0,10,0,0,0,0,0,0,0,0,160,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
440,70,110,90,90,0,0,0,0,0,0,0,180,0,0,0,0,0,120,0,0,170,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
560,340,40,50,100,90,90,0,0,0,0,0,0,0,0,0,0,0,50,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
300,0,50,40,40,90,60,0,0,720,0,0,0,0,0,0,0,0,30,40,0,50,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,0,40,100,10,90,60,0,0,300,0,0,0,0,0,0,0,10,120,30,0,0,0,20,0,0,0,0,0,0,0,30,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,0,80,70,0,0,0,0,0,460,0,0,0,0,0,0,0,30,160,0,0,0,0,0,0,0,0,0,0,20,0,40,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,0,10,70,80,90,0,0,0,0,0,0,0,300,0,0,0,0,210,130,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,20,80,80,0,0,0,0,0,500,0,0,0,0,0,0,0,0,100,0,0,120,0,0,0,0,0,0,0,30,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,0,70,100,70,30,30,0,0,320,0,0,0,140,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,30,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,30,60,120,20,350,30,0,0,0,0,0,0,0,0,0,0,210,50,0,0,0,0,10,0,0,0,0,250,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,70,50,100,90,0,0,0,0,0,0,0,0,0,0,0,0,60,420,30,0,0,0,50,0,0,120,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,0,50,50,0,70,0,0,0,620,0,0,0,0,0,0,0,0,90,0,0,280,0,0,0,0,0,0,0,0,0,20,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,0,30,50,0,0,0,0,0,410,0,0,0,0,0,0,0,130,170,0,0,0,70,0,0,0,0,0,0,0,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,110,10,0,0,0,0,0,0,0
320,10,40,50,30,180,0,0,0,0,0,0,0,0,70,0,0,430,180,0,0,30,0,0,0,0,0,0,60,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,0,10,70,130,30,30,0,0,0,0,0,0,480,0,0,0,0,90,0,0,0,0,0,0,0,0,0,110,50,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,90,120,90,0,60,0,0,0,0,0,0,0,0,0,0,0,0,150,30,0,230,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,10,50,130,0,0,0,0,0,660,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,60,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,0,40,80,30,60,0,0,0,0,0,0,0,0,0,0,0,80,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
480,0,60,90,50,50,20,0,0,0,0,0,0,0,0,0,0,270,210,0,0,10,60,50,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
490,0,30,80,30,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,90,0,0,0,0,0,0,450,70,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,0,20,50,90,60,20,0,0,480,0,0,0,0,0,0,0,40,60,30,0,0,0,0,0,0,0,0,30,0,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,110,10,30,180,30,0,60,0,0,0,0,0,50,0,0,0,230,110,0,0,0,30,0,0,0,0,0,0,0,0,0,40,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,10,30,60,50,240,0,20,0,0,0,0,0,0,0,0,0,100,340,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,0,20,20,30,0,0,0,0,360,0,0,0,0,0,0,0,0,240,120,0,160,90,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,0,50,50,50,10,0,0,0,510,0,0,0,30,0,0,0,0,0,140,20,120,0,0,0,0,0,0,0,0,0,40,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,30,70,60,140,130,20,0,0,0,0,0,0,0,0,0,0,110,370,0,0,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,70,40,180,20,180,0,0,0,0,0,0,0,0,0,0,0,0,270,20,0,70,0,20,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,0,40,90,0,0,0,0,0,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,440,0,60,0,0,70,440,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,20,10,100,40,120,0,0,0,170,0,0,0,450,0,0,0,50,30,0,0,0,0,0,0,0,0,0,0,0,0,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,120,20,90,90,160,90,90,0,0,0,0,0,0,0,0,0,0,120,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,90,50,70,60,410,10,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,20,0,40,30,0,0,0,0,0,0,0,0,0,0,0,0,0,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,40,20,20,10,30,0,0,0,760,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,0,0,20,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,80,40,70,40,110,30,30,20,0,0,0,0,0,0,0,0,80,210,210,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,140,30,40,40,0,0,0,0,610,0,0,0,0,0,0,0,0,170,0,100,0,0,0,0,0,0,0,0,0,0,10,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,130,50,10,10,0,0,0,0,410,0,0,0,0,0,0,0,0,0,0,0,310,0,0,0,0,0,0,0,0,0,10,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,60,40,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,150,20,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,170,0,0,0,0,470,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,0,30,90,10,0,0,0,30,640,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,0,60,100,50,100,40,0,0,0,0,0,0,0,0,0,0,70,140,0,0,350,60,30,10,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,30,0,50,10,0,0,0,0,0,0,0,0,90,0,0,0,70,0,0,0,540,120,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,0,20,70,50,70,90,0,0,650,0,0,0,0,0,0,0,0,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,0,20,80,10,0,0,0,0,0,0,0,0,250,0,0,0,60,40,50,80,60,0,0,0,0,0,0,130,20,0,0,30,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,0,40,50,40,590,0,0,0,0,0,0,0,0,30,0,0,0,150,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,0,60,10,0,0,0,80,0,420,0,0,0,150,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0
430,0,50,80,10,0,0,50,10,570,0,0,0,0,0,0,0,0,60,30,0,50,0,0,0,0,0,60,0,0,0,10,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,0,50,140,20,80,0,0,0,0,0,0,0,0,0,0,0,180,340,0,0,30,0,0,0,0,0,0,20,0,0,0,20,20,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,0,20,70,50,200,0,0,0,0,0,0,0,0,130,0,0,30,70,90,0,0,0,0,0,0,0,140,40,0,0,0,0,0,50,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,60,10,70,190,130,70,20,0,10,0,0,0,0,0,0,0,0,120,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,0,20,100,40,0,0,60,0,0,0,0,0,0,0,0,0,90,120,30,0,0,0,0,0,0,270,180,0,0,0,0,40,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,0,30,90,90,60,0,90,0,0,0,0,0,0,0,0,0,0,430,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,0,10,90,70,110,90,0,0,0,0,0,0,0,0,0,0,80,380,0,0,0,0,0,0,0,0,0,10,0,0,0,0,40,0,0,0,0,60,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
370,0,40,100,0,0,0,0,0,560,0,0,0,0,0,0,0,0,180,0,0,90,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,40,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
490,0,50,30,40,110,0,0,0,230,120,0,0,0,30,0,0,70,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,70,0,10,0,70,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0
590,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,70,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0
450,0,60,80,80,0,0,0,0,320,0,0,0,0,0,0,0,60,140,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,30,0,0,0,0,0,0,0,0,20,30,0,0,0,0,0,0,0,0,0,0,0
580,0,70,70,10,170,0,0,0,0,0,0,0,0,0,0,0,0,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,0,50,140,100,30,30,0,0,0,0,0,0,0,0,0,0,20,460,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,0,40,50,120,0,0,0,0,0,0,0,0,0,0,0,0,50,60,30,110,10,0,190,0,0,0,90,110,0,0,0,10,40,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,10,40,150,90,300,30,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,0,60,70,40,250,40,0,10,0,0,0,0,30,0,0,0,240,90,0,0,0,0,0,0,0,0,0,0,0,0,0,50,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,0,80,150,50,40,30,0,0,0,0,0,0,240,70,0,0,0,60,0,0,0,200,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,130,20,40,20,60,0,0,0,0,0,0,0,220,0,0,0,0,210,0,0,130,0,0,0,0,0,30,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,0,40,30,10,160,0,30,30,10,0,0,30,20,0,0,0,0,0,0,50,0,360,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,60,90,60,0,30,0,0,0,480,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,60,30,120,110,70,0,0,0,0,0,0,0,250,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,60,50,60,0,20,30,10,0,0,0,0,0,0,0,0,0,0,0,160,0,90,0,0,0,100,0,70,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,60,20,70,30,0,0,0,0,0,0,0,60,0,0,0,0,10,50,410,60,0,0,0,0,110,0,0,0,0,0,0,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,80,0,90,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,60,50,150,30,0,0,0,0,430,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,50,0,0,0,0,0,0,0,30,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,90,40,140,30,30,0,0,10,0,0,0,0,0,0,0,0,0,180,30,0,0,0,0,0,140,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,0,30,90,120,60,30,0,0,0,0,0,0,0,0,0,0,0,150,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,0,40,60,20,60,0,0,0,590,0,0,0,0,0,0,0,0,60,0,70,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,0,70,80,80,50,40,0,20,490,0,0,0,0,0,0,0,0,0,30,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
