2003-01-05 05:00, 1395, 8, , 0
2003-01-05 06:00, 1135, 3, , 
2003-01-05 06:00, 583, 7, , 0
2003-01-05 06:00, 708, 2, , 
2003-01-05 06:00, 1395, 8, , 0
2003-01-05 07:00, 1135, 1, , 
2003-01-05 07:00, 583, 6, , 0
2003-01-05 07:00, 708, 3, , 
2003-01-05 07:00, 1395, 9, , 0
2003-01-05 08:00, 1135, 3, , 
2003-01-05 08:00, 583, 7, , 0
2003-01-05 08:00, 708, 4, , 
2003-01-05 08:00, 1395, 8, , 0
